año,mes,nación,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteles,extrahoteleros,total
2015,1,Francia,640,2.435,542,65,3.682,1.592,5.274
2015,1,Reino Unido,7402,18560,3608,1437,31.007,13613,44.620
2015,1,Irlanda,341,521,113,15,990,717,1.707
2015,1,Italia,353,3.014,537,63,3.967,1.644,5.611
2015,1,Suecia,659,4.432,803,311,6.205,2.149,8.354
2015,1,Noruega,243,1.251,345,587,2.426,1.304,3.730
2015,1,Dinamarca,196,2.094,939,285,3.514,2.198,5.712
2015,1,Finlandia,316,1498,414,207,2.435,1170,3.605
2015,1,Suiza,396,662,231,8,1.297,175,1.472
2015,1,Austria,315,1013,175,2,1505,370,1.875
2015,1,Rusia,877,1.108,469,229,2.683,2201,4.884
2015,1,Países del Este,364,2.004,451,14,2.833,944,3.777
2015,1,Resto de Europa,327,1707,552,53,2639,1260,3899
2015,1,USA,53,32,4,8,97,83,180
2015,1,Resto de América,50,47,76,8,181,47,228
2015,1,Resto del Mundo,75,129,70,16,290,175,465
2015,1,TOTAL,19.315,59.730,17.653,3534,100.232,37.111,137.343
2015,2,España,1137,2.954,2974,82,7.147,2.138,9.285
2015,2,Holanda,630,2.757,512,42,3.941,1809,5.750
2015,2,Bélgica,1.773,3.891,209,57,5.930,650,6.580
2015,2,Alemania,3384,9.064,3317,88,15.853,2.575,18.428
2015,2,Francia,742,3.016,692,90,4.540,2.254,6.794
2015,2,Reino Unido,8469,21127,3535,1455,34.586,13806,48.392
2015,2,Irlanda,352,601,87,27,1.067,592,1.659
2015,2,Italia,183,1.682,438,33,2.336,1.050,3.386
2015,2,Suecia,524,4.202,357,375,5.458,2.161,7.619
2015,2,Noruega,250,1.591,321,340,2.502,1.493,3.995
2015,2,Dinamarca,260,2.511,746,145,3.662,2.403,6.065
2015,2,Finlandia,316,1980,363,264,2.923,1397,4.320
2015,2,Suiza,488,852,314,12,1.666,338,2.004
2015,2,Austria,343,783,64,5,1.195,303,1.498
2015,2,Rusia,164,315,184,155,818,789,1.607
2015,2,Países del Este,194,2.167,317,12,2.690,826,3.516
2015,2,Resto de Europa,269,1409,338,38,2054,1266,3320
2015,2,USA,111,43,18,16,188,88,276
2015,2,Resto de América,57,51,15,3,126,44,170
2015,2,Resto del Mundo,52,107,64,34,257,123,380
2015,2,TOTAL,19.698,61.103,14.865,3273,98.939,36.105,135.044
2015,3,España,1750,4.295,1311,137,7.493,3.756,11.249
2015,3,Holanda,449,2.039,630,42,3.160,1702,4.862
2015,3,Bélgica,1.421,3.803,294,47,5.565,638,6.203
2015,3,Alemania,3683,9.244,4223,104,17.254,3.481,20.735
2015,3,Francia,594,1.583,893,129,3.199,1.585,4.784
2015,3,Reino Unido,10288,24435,4571,1356,40.650,16398,57.048
2015,3,Irlanda,434,630,132,20,1.216,744,1.960
2015,3,Italia,290,2.796,524,46,3.656,1.259,4.915
2015,3,Suecia,433,5036,643,468,6580,2499,9.079
2015,3,Noruega,268,1.803,413,531,3.015,1321,4.336
2015,3,Dinamarca,191,2519,854,423,3987,2037,6.024
2015,3,Finlandia,254,2.207,531,221,3.213,1362,4.575
2015,3,Suiza,519,709,168,10,1406,282,1.688
2015,3,Austria,296,643,101,3,1.043,296,1.339
2015,3,Rusia,339,513,232,158,1.242,1.101,2.343
2015,3,Países del Este,214,2.108,490,4,2.816,735,3.551
2015,3,Resto de Europa,324,1663,892,33,2912,1145,4057
2015,3,USA,87,80,18,9,194,112,306
2015,3,Resto de América,40,67,32,2,141,128,269
2015,3,Resto del Mundo,263,129,44,15,451,154,605
2015,3,TOTAL,22.137,66.302,16.996,3758,109.193,40.735,149.928
2015,4,España,2108,7.360,3694,458,13.620,6.309,19.929
2015,4,Holanda,683,3.416,608,17,4.724,1902,6.626
2015,4,Bélgica,2.080,5.493,293,34,7.900,704,8.604
2015,4,Alemania,3100,7.132,5956,79,16.267,3.465,19.732
2015,4,Francia,808,3.368,932,81,5.189,1.309,6.498
2015,4,Reino Unido,10251,21709,4062,1234,37.256,15978,53.234
2015,4,Irlanda,374,603,165,22,1.164,682,1.846
2015,4,Italia,364,2200,821,69,3454,1223,4677
2015,4,Suecia,345,2581,177,191,3294,1013,4307
2015,4,Noruega,70,579,73,63,785,372,1157
2015,4,Dinamarca,78,956,486,69,1589,851,2440
2015,4,Finlandia,60,711,102,77,950,422,1.372
2015,4,Suiza,801,1116,201,9,2127,345,2472
2015,4,Austria,298,439,82,2,821,183,1.004
2015,4,Rusia,517,875,557,148,2.097,1.232,3.329
2015,4,Países del Este,248,2.269,415,59,2.991,1.085,4.076
2015,4,Resto de Europa,542,2096,955,71,3664,1030,4694
2015,4,USA,125,88,23,7,243,135,378
2015,4,Resto de América,53,71,109,10,243,133,376
2015,4,Resto del Mundo,165,213,24,44,446,186,632
2015,4,TOTAL,23070,63275,19735,2744,108824,38559,147383
2015,5,España,3168,10594,3881,437,18080,6284,24364
2015,5,Holanda,798,3052,490,41,4381,1779,6160
2015,5,Bélgica,1252,2876,274,34,4436,663,5099
2015,5,Alemania,3097,7553,5241,48,15939,3737,19676
2015,5,Francia,719,3122,856,27,4724,1143,5867
2015,5,Reino Unido,9233,26901,4994,1520,42648,20311,62959
2015,5,Irlanda,347,770,212,27,1356,878,2234
2015,5,Italia,286,1976,561,64,2887,1370,4257
2015,5,Suecia,19,119,52,29,219,274,493
2015,5,Noruega,13,18,3,6,40,135,175
2015,5,Dinamarca,17,410,59,54,540,178,718
2015,5,Finlandia,11,237,12,14,274,254,528
2015,5,Suiza,606,820,94,3,1523,175,1698
2015,5,Austria,237,405,61,7,710,96,806
2015,5,Rusia,841,1118,481,257,2697,1923,4620
2015,5,Países del Este,389,2271,346,32,3038,1170,4208
2015,5,Resto de Europa,276,2392,662,35,3365,1074,4439
2015,5,USA,151,57,7,8,223,301,524
2015,5,Resto de América,29,120,191,3,343,151,494
2015,5,Resto del Mundo,170,279,49,12,510,818,1328
2015,5,TOTAL,21659,65090,18526,2658,107933,42714,150647
2015,6,España,3447,12160,3091,1302,20000,7887,27887
2015,6,Holanda,298,2111,298,29,2736,1507,4243
2015,6,Bélgica,874,3136,330,44,4384,835,5219
2015,6,Alemania,2330,7562,4481,55,14428,3751,18179
2015,6,Francia,402,1384,157,104,2047,839,2886
2015,6,Reino Unido,8194,25331,5924,1363,40812,19823,60635
2015,6,Irlanda,258,766,297,73,1394,1507,2901
2015,6,Italia,241,1984,403,140,2768,1439,4207
2015,6,Suecia,25,647,20,30,722,353,1075
2015,6,Noruega,29,272,39,69,409,194,603
2015,6,Dinamarca,37,650,67,94,848,77,925
2015,6,Finlandia,1,14,4,5,24,171,195
2015,6,Suiza,524,770,159,18,1471,229,1700
2015,6,Austria,175,570,20,0,765,63,828
2015,6,Rusia,754,1121,418,234,2527,1785,4312
2015,6,Países del Este,336,2786,428,94,3644,1201,4845
2015,6,Resto de Europa,373,3144,870,157,4544,1203,5747
2015,6,USA,115,52,10,9,186,272,458
2015,6,Resto de América,72,107,98,20,297,204,501
2015,6,Resto del Mundo,637,217,29,15,898,3897,4795
2015,6,TOTAL,19122,64784,17143,3855,104904,47237,152141
2015,7,España,12279,0,12279,2801,268,3069,34652
2015,7,Holanda,65,0,65,34,9,43,445
2015,7,Bélgica,86,0,86,20,11,31,261
2015,7,Alemania,405,0,405,113,149,262,10998
2015,7,Francia,302,0,302,221,21,242,2512
2015,7,Reino Unido,536,0,536,97,9,106,3943
2015,7,Irlanda,59,0,59,0,0,0,144
2015,7,Italia,425,0,425,127,7,134,586
2015,7,Suecia,19,0,19,8,0,8,95
2015,7,Noruega,59,0,59,2,0,2,68
2015,7,Dinamarca,40,0,40,8,0,8,242
2015,7,Finlandia,6,0,6,6,0,6,24
2015,7,Suiza,55,0,55,28,0,28,397
2015,7,Austria,26,0,26,27,0,27,438
2015,7,Rusia,140,0,140,17,0,17,386
2015,7,Países del Este,124,0,124,9,7,16,908
2015,7,Resto de Europa,171,0,171,59,0,59,1967
2015,7,USA,121,0,121,60,0,60,90
2015,7,Resto de América,289,0,289,19,7,26,188
2015,7,Resto del Mundo,368,0,368,60,4,64,314
2015,7,TOTAL,15575,0,15575,3716,492,4208,58658
2015,8,España,4938,16292,6396,1514,29140,9804,38944
2015,8,Holanda,485,3370,921,50,4826,1860,6686
2015,8,Bélgica,998,3855,349,46,5248,352,5600
2015,8,Alemania,2351,7550,4894,89,14884,5218,20102
2015,8,Francia,1015,2608,477,159,4259,1792,6051
2015,8,Reino Unido,8900,29578,5586,1847,45911,17661,63572
2015,8,Irlanda,234,449,222,48,953,1032,1985
2015,8,Italia,405,3276,1182,153,5016,2273,7289
2015,8,Suecia,13,495,9,34,551,27,578
2015,8,Noruega,6,204,11,65,286,120,406
2015,8,Dinamarca,10,425,30,337,802,114,916
2015,8,Finlandia,2,3,4,2,11,33,44
2015,8,Suiza,426,742,100,10,1278,128,1406
2015,8,Austria,263,652,109,6,1030,272,1302
2015,8,Rusia,887,906,426,175,2394,1771,4165
2015,8,Países del Este,465,2191,428,128,3212,820,4032
2015,8,Resto de Europa,588,3740,1041,146,5515,1385,6900
2015,8,USA,88,78,11,16,193,98,291
2015,8,Resto de América,44,151,93,13,301,129,430
2015,8,Resto del Mundo,330,244,23,81,678,539,1217
2015,8,TOTAL,22448,76809,22312,4919,126488,45428,171916
2015,9,España,3630,11365,3778,764,19537,5638,25175
2015,9,Holanda,446,2318,852,37,3653,1394,5047
2015,9,Bélgica,1043,2547,312,36,3938,430,4368
2015,9,Alemania,2918,6809,3982,169,13878,4170,18048
2015,9,Francia,373,1877,386,85,2721,956,3677
2015,9,Reino Unido,9157,26315,6233,1642,43347,16612,59959
2015,9,Irlanda,287,652,259,34,1232,826,2058
2015,9,Italia,188,1181,655,237,2261,1353,3614
2015,9,Suecia,14,639,4,88,745,81,826
2015,9,Noruega,54,542,0,156,752,123,875
2015,9,Dinamarca,26,508,21,167,722,262,984
2015,9,Finlandia,7,201,14,15,237,27,264
2015,9,Suiza,845,1020,88,12,1965,181,2146
2015,9,Austria,225,495,53,12,785,197,982
2015,9,Rusia,439,818,468,116,1841,1987,3828
2015,9,Países del Este,256,2150,467,121,2994,846,3840
2015,9,Resto de Europa,263,2570,949,114,3896,1189,5085
2015,9,USA,95,42,26,4,167,116,283
2015,9,Resto de América,30,105,187,8,330,107,437
2015,9,Resto del Mundo,387,241,42,28,698,221,919
2015,9,TOTAL,20683,62395,18776,3845,105699,36716,142415
2015,10,España,2137,7967,2574,392,13070,3933,17003
2015,10,Holanda,703,3808,908,30,5449,1788,7237
2015,10,Bélgica,1379,3182,309,46,4916,485,5401
2015,10,Alemania,3819,8427,5093,111,17450,4953,22403
2015,10,Francia,742,2544,683,84,4053,2026,6079
2015,10,Reino Unido,11929,34111,6346,1951,54337,19860,74197
2015,10,Irlanda,384,789,190,76,1439,697,2136
2015,10,Italia,270,2183,569,85,3107,1525,4632
2015,10,Suecia,216,2749,735,275,3975,734,4709
2015,10,Noruega,106,582,477,353,1518,680,2198
2015,10,Dinamarca,62,1640,336,542,2580,774,3354
2015,10,Finlandia,121,1211,302,186,1820,757,2577
2015,10,Suiza,1063,1664,113,10,2850,525,3375
2015,10,Austria,262,692,75,3,1032,245,1277
2015,10,Rusia,625,998,808,110,2541,2488,5029
2015,10,Países del Este,291,2441,617,83,3432,1153,4585
2015,10,Resto de Europa,319,2429,1261,89,4098,1744,5842
2015,10,USA,114,69,7,15,205,44,249
2015,10,Resto de América,112,144,172,7,435,132,567
2015,10,Resto del Mundo,187,286,27,22,522,169,691
2015,10,TOTAL,24841,77916,21602,4470,128829,44712,173541
2015,11,España,944,3533,1103,161,5741,2298,8039
2015,11,Holanda,411,2418,1044,23,3896,1231,5127
2015,11,Bélgica,1751,4540,644,59,6994,646,7640
2015,11,Alemania,4018,11144,4843,63,20068,4299,24367
2015,11,Francia,356,1209,387,66,2018,1143,3161
2015,11,Reino Unido,8680,23491,4923,1640,38734,15284,54018
2015,11,Irlanda,351,568,231,27,1177,640,1817
2015,11,Italia,226,2259,591,59,3135,1441,4576
2015,11,Suecia,554,4801,486,422,6263,1369,7632
2015,11,Noruega,398,963,316,627,2304,1416,3720
2015,11,Dinamarca,112,2032,172,477,2793,1013,3806
2015,11,Finlandia,214,1512,139,110,1975,1151,3126
2015,11,Suiza,750,980,217,18,1965,243,2208
2015,11,Austria,337,826,173,16,1352,257,1609
2015,11,Rusia,346,555,463,69,1433,1686,3119
2015,11,Países del Este,230,1849,787,53,2919,943,3862
2015,11,Resto de Europa,414,1515,1334,40,3303,1339,4642
2015,11,USA,94,55,19,13,181,155,336
2015,11,Resto de América,17,85,141,2,245,74,319
2015,11,Resto del Mundo,186,245,17,6,454,93,547
2015,11,TOTAL,20389,64580,18030,3951,106950,36721,143671
2015,12,España,2227,4774,1547,246,8794,2261,11055
2015,12,Holanda,504,2491,853,22,3870,1783,5653
2015,12,Bélgica,1598,4015,500,92,6205,912,7117
2015,12,Alemania,2697,8945,4245,82,15969,3455,19424
2015,12,Francia,553,1458,427,60,2498,1293,3791
2015,12,Reino Unido,9498,24668,4861,1480,40507,17195,57702
2015,12,Irlanda,325,614,156,34,1129,695,1824
2015,12,Italia,354,2412,731,121,3618,1434,5052
2015,12,Suecia,498,3985,1091,459,6033,1224,7257
2015,12,Noruega,77,1078,284,369,1808,825,2633
2015,12,Dinamarca,44,1582,911,305,2842,1061,3903
2015,12,Finlandia,173,1380,425,178,2156,1416,3572
2015,12,Suiza,502,697,125,29,1353,357,1710
2015,12,Austria,227,562,105,8,902,263,1165
2015,12,Rusia,402,658,402,60,1522,1267,2789
2015,12,Países del Este,288,1328,375,51,2042,838,2880
2015,12,Resto de Europa,363,2074,1031,53,3521,1412,4933
2015,12,USA,92,90,10,14,206,190,396
2015,12,Resto de América,57,100,148,6,311,96,407
2015,12,Resto del Mundo,179,508,58,11,756,205,961
2015,12,TOTAL,20658,63419,18285,3680,106042,38182,144224
2015,13,España,39102,84312,46047,8390,150760,55581,237656
2015,13,Holanda,5999,30363,7923,385,44515,18448,63356
2015,13,Bélgica,15643,41459,4029,562,61512,7233,68964
2015,13,Alemania,35258,92931,50414,1066,178895,42094,231576
2015,13,Francia,7246,24604,6734,1171,38951,16174,57374
2015,13,Reino Unido,102537,276226,55179,17022,449804,186647,640279
2015,13,Irlanda,3746,6963,2123,403,13117,9010,22271
2015,13,Italia,3585,24963,7437,1197,36212,16145,52802
2015,13,Suecia,3319,29686,4396,2690,40045,11892,52024
2015,13,Noruega,1573,8883,2341,3168,15845,7985,23896
2015,13,Dinamarca,1073,15327,4661,2906,23879,10976,35089
2015,13,Finlandia,1481,10954,2316,1285,16018,8166,24202
2015,13,Suiza,6975,10032,1865,167,18901,3006,22276
2015,13,Austria,3004,7080,1044,91,11140,2572,14123
2015,13,Rusia,6331,8985,5048,1728,21795,18247,40411
2015,13,Países del Este,3399,23564,5245,660,32618,10577,44080
2015,13,Resto de Europa,4229,24739,10056,888,39511,14106,55525
2015,13,USA,1246,686,274,179,2083,1654,3767
2015,13,Resto de América,850,1048,1551,101,2960,1271,4386
2015,13,Resto del Mundo,2999,2598,815,344,5964,6644,12854
2015,13,TOTAL,249595,725403,219498,44403,1204525,448428,1706911
2016,1,España,1340,3317,934,165,5756,1990,7746
2016,1,Holanda,462,2467,655,48,3632,1535,5167
2016,1,Bélgica,1531,3823,449,64,5867,901,6768
2016,1,Alemania,3154,8829,3964,106,16053,3655,19708
2016,1,Francia,593,2132,637,92,3454,1482,4936
2016,1,Reino Unido,8798,22719,4413,1847,37777,16605,54382
2016,1,Irlanda,489,747,211,28,1475,649,2124
2016,1,Italia,721,3428,596,117,4862,1872,6734
2016,1,Suecia,674,4876,1187,422,7159,1332,8491
2016,1,Noruega,197,1133,370,459,2159,1085,3244
2016,1,Dinamarca,103,2465,1201,506,4275,1482,5757
2016,1,Finlandia,145,1151,342,121,1759,1133,2892
2016,1,Suiza,357,571,193,27,1148,268,1416
2016,1,Austria,224,736,131,5,1096,308,1404
2016,1,Rusia,731,741,294,81,1847,1686,3533
2016,1,Países del Este,401,1285,402,42,2130,663,2793
2016,1,Resto de Europa,214,2120,731,47,3112,1812,4924
2016,1,USA,61,43,5,5,114,77,191
2016,1,Resto de América,46,49,37,9,141,46,187
2016,1,Resto del Mundo,283,323,51,18,675,202,877
2016,1,TOTAL,20524,62955,16803,4209,104491,38783,143274
2016,2,España,940,2687,1172,91,4890,1842,6732
2016,2,Holanda,679,3187,724,17,4607,2386,6993
2016,2,Bélgica,1647,4144,335,67,6193,591,6784
2016,2,Alemania,3285,9116,3897,79,16377,3436,19813
2016,2,Francia,708,2540,870,95,4213,1880,6093
2016,2,Reino Unido,11078,25716,4313,1706,42813,16477,59290
2016,2,Irlanda,402,797,193,29,1421,687,2108
2016,2,Italia,282,2923,598,67,3870,1247,5117
2016,2,Suecia,464,3649,823,381,5317,1140,6457
2016,2,Noruega,135,1406,526,490,2557,1025,3582
2016,2,Dinamarca,124,2622,1154,532,4432,1659,6091
2016,2,Finlandia,182,1586,428,172,2368,1088,3456
2016,2,Suiza,573,744,252,6,1575,212,1787
2016,2,Austria,302,675,90,7,1074,209,1283
2016,2,Rusia,237,454,214,8,913,860,1773
2016,2,Países del Este,367,1242,460,32,2101,677,2778
2016,2,Resto de Europa,308,2149,1019,38,3514,1436,4950
2016,2,USA,126,97,25,5,253,66,319
2016,2,Resto de América,25,87,43,11,166,68,234
2016,2,Resto del Mundo,145,322,35,12,514,214,728
2016,2,TOTAL,22009,66143,17171,3845,109168,37200,146368
2016,3,España,1899,6115,2257,395,10666,4145,14811
2016,3,Holanda,442,2375,985,28,3830,1739,5569
2016,3,Bélgica,1722,5025,589,75,7411,1024,8435
2016,3,Alemania,3514,9648,4971,119,18252,4534,22786
2016,3,Francia,789,1784,531,42,3146,1137,4283
2016,3,Reino Unido,11419,28940,5114,2295,47768,18384,66152
2016,3,Irlanda,565,949,180,32,1726,839,2565
2016,3,Italia,357,2388,549,57,3351,978,4329
2016,3,Suecia,419,3824,1020,477,5740,1178,6918
2016,3,Noruega,74,1118,483,373,2048,968,3016
2016,3,Dinamarca,81,2548,1145,515,4289,1321,5610
2016,3,Finlandia,162,1516,485,182,2345,1026,3371
2016,3,Suiza,530,924,128,12,1594,121,1715
2016,3,Austria,301,568,86,12,967,192,1159
2016,3,Rusia,273,553,274,30,1130,1166,2296
2016,3,Países del Este,355,1806,521,38,2720,851,3571
2016,3,Resto de Europa,233,2201,1209,79,3722,1616,5338
2016,3,USA,126,136,7,4,273,81,354
2016,3,Resto de América,74,74,164,5,317,88,405
2016,3,Resto del Mundo,192,469,41,18,720,329,1049
2016,3,TOTAL,23527,72961,20739,4788,122015,41717,163732
2016,4,España,1509,5753,1979,439,9680,3277,12957
2016,4,Holanda,964,4737,1553,80,7334,2969,10303
2016,4,Bélgica,1364,4312,576,73,6325,911,7236
2016,4,Alemania,2472,9332,4433,80,16317,4052,20369
2016,4,Francia,1028,5013,800,157,6998,2153,9151
2016,4,Reino Unido,12967,27700,5629,2411,48707,19708,68415
2016,4,Irlanda,381,851,217,11,1460,746,2206
2016,4,Italia,332,2178,642,89,3241,1404,4645
2016,4,Suecia,250,1832,455,209,2746,559,3305
2016,4,Noruega,28,465,208,124,825,266,1091
2016,4,Dinamarca,29,1162,656,177,2024,588,2612
2016,4,Finlandia,46,648,182,195,1071,435,1506
2016,4,Suiza,823,1175,131,30,2159,244,2403
2016,4,Austria,242,556,63,12,873,123,996
2016,4,Rusia,550,1083,787,135,2555,2084,4639
2016,4,Países del Este,394,1523,581,112,2610,1347,3957
2016,4,Resto de Europa,134,2281,1435,133,3983,1754,5737
2016,4,USA,186,203,20,15,424,108,532
2016,4,Resto de América,22,142,260,11,435,95,530
2016,4,Resto del Mundo,173,539,44,23,779,244,1023
2016,4,TOTAL,23894,71485,20651,4516,120546,43067,163613
2016,5,España,2343,9064,2922,675,15004,5398,20402
2016,5,Holanda,482,2980,1149,34,4645,1845,6490
2016,5,Bélgica,1054,3376,552,35,5017,804,5821
2016,5,Alemania,2821,10664,4763,67,18315,4482,22797
2016,5,Francia,532,2485,369,83,3469,538,4007
2016,5,Reino Unido,10586,30939,5946,2501,49972,18606,68578
2016,5,Irlanda,343,906,271,42,1562,916,2478
2016,5,Italia,354,2624,604,107,3689,1428,5117
2016,5,Suecia,12,88,9,9,118,91,209
2016,5,Noruega,33,23,11,45,112,86,198
2016,5,Dinamarca,19,404,26,134,583,59,642
2016,5,Finlandia,10,203,28,20,261,29,290
2016,5,Suiza,452,918,112,14,1496,246,1742
2016,5,Austria,164,454,14,7,639,103,742
2016,5,Rusia,509,1066,909,91,2575,1920,4495
2016,5,Países del Este,336,1861,378,95,2670,903,3573
2016,5,Resto de Europa,260,2564,1043,145,4012,1736,5748
2016,5,USA,169,63,9,7,248,124,372
2016,5,Resto de América,53,171,274,9,507,132,639
2016,5,Resto del Mundo,387,593,46,20,1046,603,1649
2016,5,TOTAL,20919,71446,19435,4140,115940,40049,155989
2016,6,España,3285,11307,3139,943,18674,5598,24272
2016,6,Holanda,328,2595,886,22,3831,1431,5262
2016,6,Bélgica,875,3044,309,44,4272,818,5090
2016,6,Alemania,2158,10101,4323,54,16636,4862,21498
2016,6,Francia,322,1604,243,71,2240,523,2763
2016,6,Reino Unido,9673,28465,7324,2729,48191,19551,67742
2016,6,Irlanda,345,1092,323,92,1852,1487,3339
2016,6,Italia,239,2043,696,139,3117,1371,4488
2016,6,Suecia,15,329,61,18,423,75,498
2016,6,Noruega,35,354,64,98,551,121,672
2016,6,Dinamarca,14,472,73,146,705,152,857
2016,6,Finlandia,2,9,54,16,81,24,105
2016,6,Suiza,490,783,51,8,1332,121,1453
2016,6,Austria,191,509,35,8,743,130,873
2016,6,Rusia,472,964,722,152,2310,2055,4365
2016,6,Países del Este,537,2497,435,138,3607,983,4590
2016,6,Resto de Europa,475,3052,1243,105,4875,1434,6309
2016,6,USA,217,41,31,13,302,104,406
2016,6,Resto de América,76,124,253,6,459,143,602
2016,6,Resto del Mundo,387,589,35,22,1033,574,1607
2016,6,TOTAL,20136,69974,20300,4824,115234,41557,156791
2016,7,España,3481,11929,3977,973,20360,6709,27069
2016,7,Holanda,407,4045,1635,92,6179,2368,8547
2016,7,Bélgica,1461,4800,807,154,7222,1418,8640
2016,7,Alemania,1707,9925,4870,54,16556,5678,22234
2016,7,Francia,471,1811,362,71,2715,1116,3831
2016,7,Reino Unido,11710,30149,7779,2763,52401,21239,73640
2016,7,Irlanda,340,722,312,163,1537,1187,2724
2016,7,Italia,198,1789,647,100,2734,1598,4332
2016,7,Suecia,29,295,37,35,396,54,450
2016,7,Noruega,42,507,23,183,755,209,964
2016,7,Dinamarca,28,459,106,236,829,289,1118
2016,7,Finlandia,4,14,0,4,22,13,35
2016,7,Suiza,609,1511,90,42,2252,338,2590
2016,7,Austria,253,1031,89,9,1382,363,1745
2016,7,Rusia,614,926,600,136,2276,2232,4508
2016,7,Países del Este,660,2488,244,195,3587,751,4338
2016,7,Resto de Europa,179,3179,917,242,4517,1297,5814
2016,7,USA,165,67,6,22,260,282,542
2016,7,Resto de América,74,124,166,45,409,199,608
2016,7,Resto del Mundo,389,991,48,41,1469,531,2000
2016,7,TOTAL,22821,76762,22715,5560,127858,47871,175729
2016,8,España,3704,13854,4983,704,23245,6709,29954
2016,8,Holanda,471,4290,1445,73,6279,1717,7996
2016,8,Bélgica,927,3529,388,229,5073,564,5637
2016,8,Alemania,2153,10216,4956,44,17369,4973,22342
2016,8,Francia,629,2071,277,70,3047,1403,4450
2016,8,Reino Unido,10647,30098,7066,3086,50897,20995,71892
2016,8,Irlanda,246,581,291,106,1224,986,2210
2016,8,Italia,316,2926,1201,128,4571,2186,6757
2016,8,Suecia,7,598,3,25,633,20,653
2016,8,Noruega,13,244,26,107,390,39,429
2016,8,Dinamarca,12,438,5,69,524,12,536
2016,8,Finlandia,3,4,0,0,7,9,16
2016,8,Suiza,316,771,89,6,1182,117,1299
2016,8,Austria,237,648,109,5,999,254,1253
2016,8,Rusia,677,777,420,64,1938,1712,3650
2016,8,Países del Este,670,2426,345,105,3546,777,4323
2016,8,Resto de Europa,430,3065,985,147,4627,1385,6012
2016,8,USA,165,85,8,6,264,170,434
2016,8,Resto de América,73,92,109,15,289,171,460
2016,8,Resto del Mundo,430,908,70,61,1469,456,1925
2016,8,TOTAL,22126,77621,22776,5050,127573,44655,172228
2016,9,España,2969,10481,3115,480,17045,4343,21388
2016,9,Holanda,448,2794,1089,41,4372,1076,5448
2016,9,Bélgica,936,3035,270,69,4310,716,5026
2016,9,Alemania,2875,10016,4428,74,17393,3987,21380
2016,9,Francia,243,1403,138,32,1816,791,2607
2016,9,Reino Unido,10060,26917,7006,3444,47427,20527,67954
2016,9,Irlanda,246,708,277,56,1287,1053,2340
2016,9,Italia,169,1803,633,62,2667,1143,3810
2016,9,Suecia,15,444,12,36,507,34,541
2016,9,Noruega,28,199,2,129,358,64,422
2016,9,Dinamarca,13,342,8,23,386,70,456
2016,9,Finlandia,14,121,14,19,168,31,199
2016,9,Suiza,713,1088,72,22,1895,222,2117
2016,9,Austria,261,583,66,10,920,158,1078
