año,mes,nacion,4 y 5 estrellas,3 estrellas,2 estrellas,1 estrella,hoteleros,extrahoteleros,total
2017,6,Irlanda,35,21,5,5,66,0,66
2017,6,Italia,94,171,92,26,383,0,383
2017,6,Suecia,33,17,4,3,57,0,57
2017,6,Noruega,39,5,2,1,47,0,47
2017,6,Dinamarca,5,7,0,0,12,0,12
2017,6,Finlandia,5,6,2,0,13,0,13
2017,6,Suiza,27,24,5,0,56,0,56
2017,6,Austria,14,3,0,0,17,0,17
2017,6,Rusia,36,27,16,16,95,0,95
2017,6,Países del Este,68,52,13,16,149,0,149
2017,6,Resto de Europa,199,89,82,38,408,0,408
2017,6,USA,74,77,36,16,203,0,203
2017,6,Resto de América,92,150,60,21,323,0,323
2017,6,Resto del Mundo,225,131,49,16,421,0,421
2017,6,TOTAL,7323,6375,3023,827,17548,0,17548
2017,7,España,6019,5305,2713,839,14876,0,14876
2017,7,Holanda,36,44,5,0,85,0,85
2017,7,Bélgica,99,46,4,1,150,0,150
2017,7,Alemania,193,124,40,16,373,0,373
2017,7,Francia,235,177,64,22,498,0,498
2017,7,Reino Unido,343,166,24,16,549,0,549
2017,7,Irlanda,33,25,8,0,66,0,66
2017,7,Italia,134,217,84,45,480,0,480
2017,7,Suecia,22,11,6,7,46,0,46
2017,7,Noruega,37,12,5,0,54,0,54
2017,7,Dinamarca,7,16,2,0,25,0,25
2017,7,Finlandia,0,9,0,9,18,0,18
2017,7,Suiza,44,18,5,4,71,0,71
2017,7,Austria,10,6,4,1,21,0,21
2017,7,Rusia,22,35,21,1,79,0,79
2017,7,Países del Este,81,40,8,3,132,0,132
2017,7,Resto de Europa,122,143,44,32,341,0,341
2017,7,USA,130,104,16,0,250,0,250
2017,7,Resto de América,157,197,69,49,472,0,472
2017,7,Resto del Mundo,132,148,14,28,322,0,322
2017,7,TOTAL,7856,6843,3136,1073,18908,0,18908
2017,8,España,4657,3978,2535,672,11842,0,11842
2017,8,Holanda,54,25,3,0,82,0,82
2017,8,Bélgica,224,21,16,3,264,0,264
2017,8,Alemania,281,188,73,22,564,0,564
2017,8,Francia,377,192,102,45,716,0,716
2017,8,Reino Unido,836,124,13,13,986,0,986
2017,8,Irlanda,33,21,9,0,63,0,63
2017,8,Italia,218,400,398,84,1100,0,1100
2017,8,Suecia,18,15,3,0,36,0,36
2017,8,Noruega,15,18,7,0,40,0,40
2017,8,Dinamarca,17,8,1,0,26,0,26
2017,8,Finlandia,1,4,1,0,6,0,6
2017,8,Suiza,29,17,3,1,50,0,50
2017,8,Austria,15,13,9,1,38,0,38
2017,8,Rusia,43,40,14,4,101,0,101
2017,8,Países del Este,84,58,37,12,191,0,191
2017,8,Resto de Europa,285,165,64,33,547,0,547
2017,8,USA,70,41,9,4,124,0,124
2017,8,Resto de América,78,148,54,34,314,0,314
2017,8,Resto del Mundo,226,131,46,15,418,0,418
2017,8,TOTAL,7561,5607,3397,943,17508,0,17508
2017,9,España,5551,5092,3341,822,14806,0,14806
2017,9,Holanda,37,50,19,7,113,0,113
2017,9,Bélgica,78,36,17,4,135,0,135
2017,9,Alemania,567,264,137,13,981,0,981
2017,9,Francia,198,156,83,16,453,0,453
2017,9,Reino Unido,495,136,21,11,663,0,663
2017,9,Irlanda,27,31,12,1,71,0,71
2017,9,Italia,115,228,140,37,520,0,520
2017,9,Suecia,39,21,6,3,69,0,69
2017,9,Noruega,62,14,2,1,79,0,79
2017,9,Dinamarca,22,7,1,0,30,0,30
2017,9,Finlandia,16,7,2,0,25,0,25
2017,9,Suiza,61,19,2,9,91,0,91
2017,9,Austria,30,26,2,3,61,0,61
2017,9,Rusia,138,118,43,4,303,0,303
2017,9,Países del Este,69,53,33,12,167,0,167
2017,9,Resto de Europa,115,144,122,46,427,0,427
2017,9,USA,87,35,22,3,147,0,147
2017,9,Resto de América,126,147,91,51,415,0,415
2017,9,Resto del Mundo,147,155,40,15,357,0,357
2017,9,TOTAL,7980,6739,4136,1058,19913,0,19913
2017,10,España,5114,4783,2445,845,13187,0,13187
2017,10,Holanda,62,36,10,4,112,0,112
2017,10,Bélgica,55,32,39,3,129,0,129
2017,10,Alemania,308,209,89,37,643,0,643
2017,10,Francia,144,202,64,53,463,0,463
2017,10,Reino Unido,599,221,21,9,850,0,850
2017,10,Irlanda,19,64,26,9,118,0,118
2017,10,Italia,176,212,122,87,597,0,597
2017,10,Suecia,210,53,11,0,274,0,274
2017,10,Noruega,156,18,11,4,189,0,189
2017,10,Dinamarca,513,51,6,0,570,0,570
2017,10,Finlandia,98,29,7,3,137,0,137
2017,10,Suiza,88,76,6,8,178,0,178
2017,10,Austria,18,11,9,3,41,0,41
2017,10,Rusia,31,46,34,13,124,0,124
2017,10,Países del Este,77,49,49,18,193,0,193
2017,10,Resto de Europa,134,180,142,53,509,0,509
2017,10,USA,149,63,19,0,231,0,231
2017,10,Resto de América,278,238,93,29,638,0,638
2017,10,Resto del Mundo,506,244,122,25,897,0,897
2017,10,TOTAL,8735,6817,3325,1203,20080,0,20080
2017,11,España,6511,5076,2456,761,14804,0,14804
2017,11,Holanda,77,61,17,15,170,0,170
2017,11,Bélgica,85,46,17,13,161,0,161
2017,11,Alemania,656,379,127,44,1206,0,1206
2017,11,Francia,285,187,124,37,633,0,633
2017,11,Reino Unido,563,234,42,21,860,0,860
2017,11,Irlanda,51,27,6,9,93,0,93
2017,11,Italia,219,261,132,112,724,0,724
2017,11,Suecia,310,78,32,1,421,0,421
2017,11,Noruega,211,39,15,0,265,0,265
2017,11,Dinamarca,156,16,1,0,173,0,173
2017,11,Finlandia,219,91,10,12,332,0,332
2017,11,Suiza,110,30,11,3,154,0,154
2017,11,Austria,60,22,8,5,95,0,95
2017,11,Rusia,61,34,46,12,153,0,153
2017,11,Países del Este,103,73,29,29,234,0,234
2017,11,Resto de Europa,191,250,158,78,677,0,677
2017,11,USA,247,145,22,9,423,0,423
2017,11,Resto de América,221,158,66,34,479,0,479
2017,11,Resto del Mundo,237,347,37,16,637,0,637
2017,11,TOTAL,10573,7554,3356,1211,22694,0,22694
2017,12,España,4990,4330,2356,531,12207,0,12207
2017,12,Holanda,104,74,27,11,216,0,216
2017,12,Bélgica,85,43,26,5,159,0,159
2017,12,Alemania,593,415,186,87,1281,0,1281
2017,12,Francia,155,134,69,24,382,0,382
2017,12,Reino Unido,897,302,27,38,1264,0,1264
2017,12,Irlanda,34,35,30,3,102,0,102
2017,12,Italia,218,296,187,65,766,0,766
2017,12,Suecia,442,64,29,5,540,0,540
2017,12,Noruega,339,61,11,7,418,0,418
2017,12,Dinamarca,140,37,4,4,185,0,185
2017,12,Finlandia,164,77,38,9,288,0,288
2017,12,Suiza,135,56,15,1,207,0,207
2017,12,Austria,39,35,13,0,87,0,87
2017,12,Rusia,66,67,47,8,188,0,188
2017,12,Países del Este,157,81,40,15,293,0,293
2017,12,Resto de Europa,213,121,153,55,542,0,542
2017,12,USA,117,137,22,7,283,0,283
2017,12,Resto de América,222,194,66,30,512,0,512
2017,12,Resto del Mundo,227,352,27,25,631,0,631
2017,12,TOTAL,9337,6911,3373,930,20551,0,20551
2017,13,España,66396,58718,31808,8387,165309,0,165309
2017,13,Holanda,801,601,236,80,1718,0,1718
2017,13,Bélgica,1039,504,251,48,1842,0,1842
2017,13,Alemania,4685,2816,1331,474,9306,0,9306
2017,13,Francia,2494,2160,1204,486,6344,0,6344
2017,13,Reino Unido,7203,2852,569,308,10932,0,10932
2017,13,Irlanda,512,401,167,43,1123,0,1123
2017,13,Italia,2045,3168,1908,845,7966,0,7966
2017,13,Suecia,2517,501,220,39,3277,0,3277
2017,13,Noruega,1803,314,103,33,2253,0,2253
2017,13,Dinamarca,1300,476,49,35,1860,0,1860
2017,13,Finlandia,1256,432,168,68,1924,0,1924
2017,13,Suiza,872,406,108,84,1470,0,1470
2017,13,Austria,326,220,118,36,700,0,700
2017,13,Rusia,644,627,436,134,1841,0,1841
2017,13,Países del Este,1251,672,464,188,2575,0,2575
2017,13,Resto de Europa,2181,2116,1450,708,6455,0,6455
2017,13,USA,1395,1025,297,81,2798,0,2798
2017,13,Resto de América,1646,1893,809,368,4716,0,4716
2017,13,Resto del Mundo,2638,2611,548,254,6051,0,6051
2017,13,TOTAL,103004,82513,42244,12699,240460,0,240460
2018,1,España,4960,4066,2195,542,11763,0,11763
2018,1,Holanda,81,68,19,17,185,0,185
2018,1,Bélgica,73,47,13,3,136,0,136
2018,1,Alemania,682,445,175,62,1364,0,1364
2018,1,Francia,238,130,107,38,513,0,513
2018,1,Reino Unido,709,307,70,32,1118,0,1118
2018,1,Irlanda,67,49,17,8,141,0,141
2018,1,Italia,151,248,126,63,588,0,588
2018,1,Suecia,342,98,22,8,470,0,470
2018,1,Noruega,220,49,28,4,301,0,301
2018,1,Dinamarca,180,89,8,11,288,0,288
2018,1,Finlandia,198,62,29,9,298,0,298
2018,1,Suiza,85,29,13,9,136,0,136
2018,1,Austria,41,18,3,8,70,0,70
2018,1,Rusia,285,65,84,24,458,0,458
2018,1,Países del Este,144,84,44,13,285,0,285
2018,1,Resto de Europa,204,198,132,65,599,0,599
2018,1,USA,101,50,15,3,169,0,169
2018,1,Resto de América,181,144,63,47,435,0,435
2018,1,Resto del Mundo,201,324,18,18,561,0,561
2018,1,TOTAL,9143,6570,3181,984,19878,0,19878
2018,2,España,5652,5124,2659,693,14128,0,14128
2018,2,Holanda,72,69,19,4,164,0,164
2018,2,Bélgica,101,48,16,4,169,0,169
2018,2,Alemania,475,412,157,59,1103,0,1103
2018,2,Francia,301,235,106,32,674,0,674
2018,2,Reino Unido,753,380,40,33,1206,0,1206
2018,2,Irlanda,42,25,22,7,96,0,96
2018,2,Italia,164,257,85,51,557,0,557
2018,2,Suecia,306,110,12,3,431,0,431
2018,2,Noruega,204,42,14,3,263,0,263
2018,2,Dinamarca,146,31,1,13,191,0,191
2018,2,Finlandia,112,42,10,5,169,0,169
2018,2,Suiza,77,34,6,7,124,0,124
2018,2,Austria,30,25,5,13,73,0,73
2018,2,Rusia,60,52,40,5,157,0,157
2018,2,Países del Este,90,86,43,22,241,0,241
2018,2,Resto de Europa,102,175,124,58,459,0,459
2018,2,USA,111,83,26,8,228,0,228
2018,2,Resto de América,158,114,49,28,349,0,349
2018,2,Resto del Mundo,276,338,26,18,658,0,658
2018,2,TOTAL,9232,7682,3460,1066,21440,0,21440
2018,3,España,5591,5038,2448,729,13806,0,13806
2018,3,Holanda,75,60,16,1,152,0,152
2018,3,Bélgica,83,66,10,5,164,0,164
2018,3,Alemania,653,523,167,67,1410,0,1410
2018,3,Francia,211,161,117,50,539,0,539
2018,3,Reino Unido,776,253,33,15,1077,0,1077
2018,3,Irlanda,49,39,10,3,101,0,101
2018,3,Italia,188,213,239,94,734,0,734
2018,3,Suecia,347,60,16,8,431,0,431
2018,3,Noruega,236,44,24,1,305,0,305
2018,3,Dinamarca,173,43,1,3,220,0,220
2018,3,Finlandia,163,43,10,3,219,0,219
2018,3,Suiza,80,54,11,9,154,0,154
2018,3,Austria,39,42,17,0,98,0,98
2018,3,Rusia,42,36,42,13,133,0,133
2018,3,Países del Este,88,81,47,8,224,0,224
2018,3,Resto de Europa,115,142,173,74,504,0,504
2018,3,USA,139,121,21,9,290,0,290
2018,3,Resto de América,247,172,45,32,496,0,496
2018,3,Resto del Mundo,206,328,19,12,565,0,565
2018,3,TOTAL,9501,7519,3466,1136,21622,0,21622
2018,4,España,5588,4774,2360,704,13426,0,13426
2018,4,Holanda,47,20,16,4,87,0,87
2018,4,Bélgica,111,49,15,5,180,0,180
2018,4,Alemania,378,195,66,15,654,0,654
2018,4,Francia,197,153,63,75,488,0,488
2018,4,Reino Unido,429,154,16,11,610,0,610
2018,4,Irlanda,26,20,5,1,52,0,52
2018,4,Italia,110,206,84,58,458,0,458
2018,4,Suecia,209,27,2,1,239,0,239
2018,4,Noruega,132,13,4,1,150,0,150
2018,4,Dinamarca,81,20,0,1,102,0,102
2018,4,Finlandia,97,22,12,4,135,0,135
2018,4,Suiza,85,43,4,11,143,0,143
2018,4,Austria,13,21,6,0,40,0,40
2018,4,Rusia,44,81,63,12,200,0,200
2018,4,Países del Este,60,67,31,5,163,0,163
2018,4,Resto de Europa,144,200,84,51,479,0,479
2018,4,USA,86,59,9,4,158,0,158
2018,4,Resto de América,173,203,59,30,465,0,465
2018,4,Resto del Mundo,190,227,24,20,461,0,461
2018,4,TOTAL,8200,6554,2923,1013,18690,0,18690
2018,5,España,5957,5574,2416,693,14640,0,14640
2018,5,Holanda,27,27,10,9,73,0,73
2018,5,Bélgica,64,29,6,0,99,0,99
2018,5,Alemania,227,122,63,24,436,0,436
2018,5,Francia,133,186,101,54,474,0,474
2018,5,Reino Unido,458,134,13,4,609,0,609
2018,5,Irlanda,18,14,4,1,37,0,37
2018,5,Italia,108,160,126,53,447,0,447
2018,5,Suecia,19,23,4,0,46,0,46
2018,5,Noruega,14,13,8,3,38,0,38
2018,5,Dinamarca,16,7,0,0,23,0,23
2018,5,Finlandia,23,6,5,0,34,0,34
2018,5,Suiza,50,20,2,1,73,0,73
2018,5,Austria,5,13,4,1,23,0,23
2018,5,Rusia,56,27,12,21,116,0,116
2018,5,Países del Este,66,36,9,1,112,0,112
2018,5,Resto de Europa,79,122,27,21,249,0,249
2018,5,USA,69,48,8,8,133,0,133
2018,5,Resto de América,99,159,68,41,367,0,367
2018,5,Resto del Mundo,109,128,18,7,262,0,262
2018,5,TOTAL,7597,6848,2904,942,18291,0,18291
2018,6,España,5576,5687,2526,576,14365,0,14365
2018,6,Holanda,38,17,5,4,64,0,64
2018,6,Bélgica,42,28,5,5,80,0,80
2018,6,Alemania,291,132,44,7,474,0,474
2018,6,Francia,84,94,42,13,233,0,233
2018,6,Reino Unido,743,134,6,5,888,0,888
2018,6,Irlanda,7,14,5,1,27,0,27
2018,6,Italia,84,111,69,44,308,0,308
2018,6,Suecia,23,12,5,3,43,0,43
2018,6,Noruega,20,7,2,3,32,0,32
2018,6,Dinamarca,3,7,0,0,10,0,10
2018,6,Finlandia,4,3,5,0,12,0,12
2018,6,Suiza,24,11,1,0,36,0,36
2018,6,Austria,12,8,5,3,28,0,28
2018,6,Rusia,37,23,18,0,78,0,78
2018,6,Países del Este,63,44,15,8,130,0,130
2018,6,Resto de Europa,86,82,45,13,226,0,226
2018,6,USA,59,123,12,1,195,0,195
2018,6,Resto de América,76,113,66,22,277,0,277
2018,6,Resto del Mundo,97,99,24,9,229,0,229
2018,6,TOTAL,7369,6749,2900,717,17735,0,17735
2018,7,España,4756,5201,1806,720,12483,0,12483
2018,7,Holanda,46,42,3,5,96,0,96
2018,7,Bélgica,78,30,5,0,113,0,113
2018,7,Alemania,265,105,37,15,422,0,422
2018,7,Francia,151,139,32,13,335,0,335
2018,7,Reino Unido,1080,111,4,5,1200,0,1200
2018,7,Irlanda,13,18,4,0,35,0,35
2018,7,Italia,118,204,44,26,392,0,392
2018,7,Suecia,17,12,5,0,34,0,34
2018,7,Noruega,31,13,1,0,45,0,45
2018,7,Dinamarca,11,7,0,0,18,0,18
2018,7,Finlandia,18,10,2,0,30,0,30
2018,7,Suiza,120,13,5,7,145,0,145
2018,7,Austria,17,8,3,0,28,0,28
2018,7,Rusia,67,57,4,3,131,0,131
2018,7,Países del Este,81,30,13,5,129,0,129
2018,7,Resto de Europa,78,291,57,40,466,0,466
2018,7,USA,121,54,4,4,183,0,183
2018,7,Resto de América,145,218,25,46,434,0,434
2018,7,Resto del Mundo,164,157,5,8,334,0,334
2018,7,TOTAL,7377,6720,2059,897,17053,0,17053
2018,8,España,3828,4434,1476,683,10421,0,10421
2018,8,Holanda,63,36,5,5,109,0,109
2018,8,Bélgica,46,29,6,1,82,0,82
2018,8,Alemania,358,159,28,15,560,0,560
2018,8,Francia,311,247,39,26,623,0,623
2018,8,Reino Unido,455,197,6,8,666,0,666
2018,8,Irlanda,5,13,4,4,26,0,26
2018,8,Italia,248,439,171,59,917,0,917
2018,8,Suecia,13,21,5,1,40,0,40
2018,8,Noruega,29,8,0,0,37,0,37
2018,8,Dinamarca,13,23,1,0,37,0,37
2018,8,Finlandia,0,0,0,0,0,0,0
2018,8,Suiza,37,18,1,0,56,0,56
2018,8,Austria,13,19,3,3,38,0,38
2018,8,Rusia,48,68,8,3,127,0,127
2018,8,Países del Este,89,21,13,13,136,0,136
2018,8,Resto de Europa,103,204,21,11,339,0,339
2018,8,USA,47,25,4,1,77,0,77
2018,8,Resto de América,67,160,18,37,282,0,282
2018,8,Resto del Mundo,174,130,6,13,323,0,323
2018,8,TOTAL,5947,6251,1815,883,14896,0,14896
2018,9,España,4323,4138,2604,635,11700,0,11700
2018,9,Holanda,35,25,14,11,85,0,85
2018,9,Bélgica,52,25,14,7,98,0,98
2018,9,Alemania,397,163,53,8,621,0,621
2018,9,Francia,221,146,70,33,470,0,470
2018,9,Reino Unido,329,140,20,8,497,0,497
2018,9,Irlanda,20,23,16,4,63,0,63
2018,9,Italia,124,128,83,40,375,0,375
2018,9,Suecia,31,14,8,1,54,0,54
2018,9,Noruega,33,7,0,0,40,0,40
2018,9,Dinamarca,25,3,0,0,28,0,28
2018,9,Finlandia,20,6,9,3,38,0,38
2018,9,Suiza,109,19,9,0,137,0,137
2018,9,Austria,17,17,13,4,51,0,51
2018,9,Rusia,46,25,14,7,92,0,92
2018,9,Países del Este,72,68,9,16,165,0,165
2018,9,Resto de Europa,79,191,74,16,360,0,360
2018,9,USA,181,64,33,7,285,0,285
2018,9,Resto de América,98,135,45,15,293,0,293
2018,9,Resto del Mundo,205,237,58,16,516,0,516
2018,9,TOTAL,6417,5574,3146,831,15968,0,15968
2018,10,España,5274,5030,2197,689,13190,0,13190
2018,10,Holanda,65,46,3,0,114,0,114
2018,10,Bélgica,176,24,5,4,209,0,209
2018,10,Alemania,545,161,67,29,802,0,802
2018,10,Francia,224,172,68,22,486,0,486
2018,10,Reino Unido,721,289,17,8,1035,0,1035
2018,10,Irlanda,44,21,6,3,74,0,74
2018,10,Italia,173,164,98,51,486,0,486
2018,10,Suecia,228,46,12,1,287,0,287
2018,10,Noruega,161,19,3,0,183,0,183
2018,10,Dinamarca,102,22,2,0,126,0,126
2018,10,Finlandia,220,16,6,11,253,0,253
2018,10,Suiza,113,37,3,1,154,0,154
2018,10,Austria,23,24,6,3,56,0,56
2018,10,Rusia,60,40,30,15,145,0,145
2018,10,Países del Este,131,34,19,9,193,0,193
2018,10,Resto de Europa,115,217,83,26,441,0,441
2018,10,USA,142,45,11,4,202,0,202
2018,10,Resto de América,104,167,67,33,371,0,371
2018,10,Resto del Mundo,131,166,49,5,351,0,351
2018,10,TOTAL,8752,6740,2752,914,19158,0,19158
2018,11,España,6224,5053,2719,717,14713,0,14713
2018,11,Holanda,83,33,16,20,152,0,152
2018,11,Bélgica,80,51,12,7,150,0,150
2018,11,Alemania,485,305,140,34,964,0,964
2018,11,Francia,190,187,70,47,494,0,494
2018,11,Reino Unido,496,329,17,12,854,0,854
2018,11,Irlanda,56,29,14,1,100,0,100
2018,11,Italia,205,174,136,51,566,0,566
2018,11,Suecia,366,74,24,9,473,0,473
2018,11,Noruega,180,21,12,0,213,0,213
2018,11,Dinamarca,251,92,0,0,343,0,343
2018,11,Finlandia,174,41,12,4,231,0,231
2018,11,Suiza,74,36,6,1,117,0,117
2018,11,Austria,33,31,9,0,73,0,73
2018,11,Rusia,46,32,25,13,116,0,116
2018,11,Países del Este,92,52,24,3,171,0,171
2018,11,Resto de Europa,180,297,161,37,675,0,675
2018,11,USA,129,82,13,5,229,0,229
2018,11,Resto de América,208,140,67,50,465,0,465
2018,11,Resto del Mundo,255,198,24,26,503,0,503
2018,11,TOTAL,9807,7257,3501,1037,21602,0,21602
2018,12,España,4862,4720,2572,720,12874,0,12874
2018,12,Holanda,83,63,36,9,191,0,191
2018,12,Bélgica,85,53,19,15,172,0,172
2018,12,Alemania,696,407,231,59,1393,0,1393
2018,12,Francia,242,180,87,32,541,0,541
2018,12,Reino Unido,627,323,42,29,1021,0,1021
2018,12,Irlanda,51,54,19,4,128,0,128
2018,12,Italia,206,277,133,62,678,0,678
2018,12,Suecia,376,65,25,8,474,0,474
2018,12,Noruega,211,36,31,4,282,0,282
2018,12,Dinamarca,223,32,4,5,264,0,264
2018,12,Finlandia,218,77,32,11,338,0,338
2018,12,Suiza,100,40,6,3,149,0,149
2018,12,Austria,77,36,15,4,132,0,132
2018,12,Rusia,89,113,54,12,268,0,268
2018,12,Países del Este,115,54,43,13,225,0,225
2018,12,Resto de Europa,157,234,140,49,580,0,580
2018,12,USA,109,85,11,3,208,0,208
2018,12,Resto de América,116,162,58,28,364,0,364
2018,12,Resto del Mundo,219,222,46,24,511,0,511
2018,12,TOTAL,8862,7233,3604,1094,20793,0,20793
2018,13,España,62591,58839,27978,8101,157509,0,157509
2018,13,Holanda,715,506,162,89,1472,0,1472
2018,13,Bélgica,991,479,126,56,1652,0,1652
2018,13,Alemania,5452,3129,1228,394,10203,0,10203
2018,13,Francia,2503,2030,902,435,5870,0,5870
2018,13,Reino Unido,7576,2751,284,170,10781,0,10781
2018,13,Irlanda,398,319,126,37,880,0,880
2018,13,Italia,1879,2581,1394,652,6506,0,6506
2018,13,Suecia,2277,562,140,43,3022,0,3022
2018,13,Noruega,1471,272,127,19,1889,0,1889
2018,13,Dinamarca,1224,376,17,33,1650,0,1650
2018,13,Finlandia,1247,328,132,50,1757,0,1757
2018,13,Suiza,954,354,67,49,1424,0,1424
2018,13,Austria,320,262,89,39,710,0,710
2018,13,Rusia,880,619,394,128,2021,0,2021
2018,13,Países del Este,1091,657,310,116,2174,0,2174
2018,13,Resto de Europa,1442,2353,1121,461,5377,0,5377
2018,13,USA,1294,839,167,57,2357,0,2357
2018,13,Resto de América,1672,1887,630,409,4598,0,4598
2018,13,Resto del Mundo,2227,2554,317,176,5274,0,5274
2018,13,TOTAL,98204,81697,35711,11514,227126,0,227126
2019,1,España,4578,4485,2664,601,12328,0,12328
2019,1,Holanda,93,99,32,15,239,0,239
2019,1,Bélgica,53,42,43,4,142,0,142
2019,1,Alemania,772,388,206,86,1452,0,1452
2019,1,Francia,268,204,112,28,612,0,612
2019,1,Reino Unido,749,392,33,22,1196,0,1196
2019,1,Irlanda,64,69,11,17,161,0,161
2019,1,Italia,250,259,136,50,695,0,695
2019,1,Suecia,312,68,36,9,425,0,425
2019,1,Noruega,176,30,16,3,225,0,225
2019,1,Dinamarca,182,55,6,9,252,0,252
2019,1,Finlandia,168,76,18,4,266,0,266
2019,1,Suiza,110,28,4,4,146,0,146
2019,1,Austria,53,36,11,1,101,0,101
2019,1,Rusia,119,121,91,124,455,0,455
2019,1,Países del Este,159,69,31,30,289,0,289
2019,1,Resto de Europa,242,237,133,53,665,0,665
2019,1,USA,120,74,8,1,203,0,203
2019,1,Resto de América,174,174,111,40,499,0,499
2019,1,Resto del Mundo,163,279,23,21,486,0,486
2019,1,TOTAL,8805,7185,3725,1122,20837,0,20837
2019,2,España,5128,5281,2561,629,13599,0,13599
2019,2,Holanda,78,57,18,4,157,0,157
2019,2,Bélgica,60,36,17,5,118,0,118
2019,2,Alemania,498,350,151,40,1039,0,1039
2019,2,Francia,307,195,137,44,683,0,683
2019,2,Reino Unido,766,340,33,3,1142,0,1142
2019,2,Irlanda,51,44,19,4,118,0,118
2019,2,Italia,215,254,154,38,661,0,661
2019,2,Suecia,289,40,23,6,358,0,358
2019,2,Noruega,208,23,11,0,242,0,242
2019,2,Dinamarca,150,36,3,2,191,0,191
2019,2,Finlandia,137,40,30,3,210,0,210
2019,2,Suiza,81,46,10,3,140,0,140
2019,2,Austria,44,29,17,3,93,0,93
2019,2,Rusia,151,58,50,24,283,0,283
2019,2,Países del Este,134,65,33,4,236,0,236
2019,2,Resto de Europa,179,233,148,56,616,0,616
2019,2,USA,181,62,15,0,258,0,258
2019,2,Resto de América,140,109,92,34,375,0,375
2019,2,Resto del Mundo,243,277,31,13,564,0,564
2019,2,TOTAL,9040,7575,3553,915,21083,0,21083
2019,3,España,5861,6189,2713,778,15541,0,15541
2019,3,Holanda,100,52,30,6,188,0,188
2019,3,Bélgica,90,33,5,4,132,0,132
2019,3,Alemania,538,355,200,72,1165,0,1165
2019,3,Francia,268,174,86,31,559,0,559
2019,3,Reino Unido,631,367,32,17,1047,0,1047
2019,3,Irlanda,53,26,25,3,107,0,107
2019,3,Italia,246,255,134,39,674,0,674
2019,3,Suecia,345,57,37,4,443,0,443
2019,3,Noruega,213,8,18,2,241,0,241
2019,3,Dinamarca,178,89,0,1,268,0,268
2019,3,Finlandia,179,36,10,1,226,0,226
2019,3,Suiza,108,42,1,5,156,0,156
2019,3,Austria,48,20,4,4,76,0,76
2019,3,Rusia,86,102,52,11,251,0,251
2019,3,Países del Este,113,76,42,11,242,0,242
2019,3,Resto de Europa,179,187,96,30,492,0,492
2019,3,USA,138,97,12,6,253,0,253
2019,3,Resto de América,154,183,89,24,450,0,450
2019,3,Resto del Mundo,336,279,28,15,658,0,658
2019,3,TOTAL,9864,8627,3614,1064,23169,0,23169
2019,4,España,4654,4585,2005,668,11912,0,11912
2019,4,Holanda,33,43,5,3,84,0,84
2019,4,Bélgica,49,44,18,1,112,0,112
2019,4,Alemania,348,260,106,46,760,0,760
2019,4,Francia,226,123,63,10,422,0,422
2019,4,Reino Unido,403,214,8,6,631,0,631
2019,4,Irlanda,21,27,17,0,65,0,65
2019,4,Italia,163,180,120,40,503,0,503
2019,4,Suecia,230,6,5,0,241,0,241
2019,4,Noruega,155,12,0,2,169,0,169
2019,4,Dinamarca,136,29,5,0,170,0,170
2019,4,Finlandia,104,19,3,0,126,0,126
2019,4,Suiza,89,27,1,28,145,0,145
2019,4,Austria,16,34,2,0,52,0,52
2019,4,Rusia,58,78,30,15,181,0,181
2019,4,Países del Este,120,54,19,6,199,0,199
2019,4,Resto de Europa,159,198,84,16,457,0,457
2019,4,USA,112,47,6,5,170,0,170
2019,4,Resto de América,126,135,54,29,344,0,344
2019,4,Resto del Mundo,241,364,29,15,649,0,649
2019,4,TOTAL,7443,6479,2580,890,17392,0,17392
2019,5,España,5248,5445,2327,690,13710,0,13710
2019,5,Holanda,20,56,17,3,96,0,96
2019,5,Bélgica,63,33,22,3,121,0,121
2019,5,Alemania,220,98,37,13,368,0,368
2019,5,Francia,290,179,73,38,580,0,580
2019,5,Reino Unido,455,111,8,8,582,0,582
2019,5,Irlanda,29,14,6,3,52,0,52
2019,5,Italia,142,153,64,31,390,0,390
2019,5,Suecia,15,9,0,2,26,0,26
2019,5,Noruega,9,4,1,0,14,0,14
2019,5,Dinamarca,15,4,1,0,20,0,20
2019,5,Finlandia,30,7,1,0,38,0,38
2019,5,Suiza,59,27,3,4,93,0,93
2019,5,Austria,13,20,4,0,37,0,37
2019,5,Rusia,38,44,18,16,116,0,116
2019,5,Países del Este,100,26,23,2,151,0,151
2019,5,Resto de Europa,84,112,50,23,269,0,269
2019,5,USA,84,86,12,2,184,0,184
2019,5,Resto de América,81,167,71,31,350,0,350
2019,5,Resto del Mundo,78,209,16,15,318,0,318
2019,5,TOTAL,7073,6804,2754,884,17515,0,17515
2019,6,España,4904,5277,1816,699,12696,0,12696
2019,6,Holanda,32,38,5,0,75,0,75
2019,6,Bélgica,44,22,17,12,95,0,95
2019,6,Alemania,139,88,32,26,285,0,285
2019,6,Francia,129,92,68,15,304,0,304
2019,6,Reino Unido,349,113,3,7,472,0,472
2019,6,Irlanda,5,20,4,0,29,0,29
2019,6,Italia,123,129,40,33,325,0,325
2019,6,Suecia,20,11,2,0,33,0,33
2019,6,Noruega,5,3,2,0,10,0,10
2019,6,Dinamarca,11,3,0,0,14,0,14
2019,6,Finlandia,10,5,1,0,16,0,16
2019,6,Suiza,48,3,1,0,52,0,52
