año,mes,nacion,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteleros,extrahoteleros,total
2007,13,Rusia,3781,7883,507,63,12234,5541,17775
2007,13,Países del Este,1242,8025,1060,315,10642,3499,14141
2007,13,Resto de Europa,2043,8332,1496,193,12064,14706,26770
2007,13,Estados Unidos,323,775,76,57,1231,1104,2335
2007,13,Resto de América,302,527,153,606,1588,1436,3024
2007,13,Resto del Mundo,2457,2661,1347,339,6804,3033,9837
2008,1,España,1090,2539,667,266,4562,2063,6625
2008,1,Holanda,186,1113,485,37,1821,2835,4656
2008,1,Bélgica,331,2335,420,44,3130,643,3773
2008,1,Alemania,392,3638,1701,220,5951,2231,8182
2008,1,Francia,953,446,62,269,1730,499,2229
2008,1,Gran Bretaña,2255,10711,7051,333,20350,32076,52426
2008,1,Irlanda,133,616,367,35,1151,1413,2564
2008,1,Italia,835,2156,779,84,3854,864,4718
2008,1,Suecia,47,1384,2346,7,3784,5719,9503
2008,1,Noruega,51,761,487,36,1335,5642,6977
2008,1,Dinamarca,53,528,313,19,913,7309,8222
2008,1,Finlandia,135,271,937,14,1357,6751,8108
2008,1,Suiza,61,199,24,27,311,365,676
2008,1,Austria,44,313,40,9,406,311,717
2008,1,Rusia,179,1068,44,2,1293,359,1652
2008,1,Países del Este,57,427,286,58,828,252,1080
2008,1,Resto de Europa,115,744,92,8,959,1284,2243
2008,1,Estados Unidos,21,62,4,5,92,133,225
2008,1,Resto de América,13,30,9,60,112,164,276
2008,1,Resto del Mundo,78,131,150,79,438,319,757
2008,2,España,1456,2445,857,43,4801,2593,7394
2008,2,Holanda,81,817,758,7,1663,4095,5758
2008,2,Bélgica,265,1148,549,19,1981,742,2723
2008,2,Alemania,567,2767,2044,62,5440,2191,7631
2008,2,Francia,190,340,103,351,984,1433,2417
2008,2,Gran Bretaña,2618,13399,6926,451,23394,37250,60644
2008,2,Irlanda,177,812,412,12,1413,1520,2933
2008,2,Italia,640,1357,682,49,2728,459,3187
2008,2,Suecia,103,2497,2258,0,4858,7393,12251
2008,2,Noruega,84,334,512,0,930,6775,7705
2008,2,Dinamarca,111,501,284,3,899,8017,8916
2008,2,Finlandia,392,415,1029,1,1837,8135,9972
2008,2,Suiza,48,57,54,7,166,457,623
2008,2,Austria,44,125,40,4,213,491,704
2008,2,Rusia,317,518,37,0,872,144,1016
2008,2,Países del Este,50,461,196,36,743,194,937
2008,2,Resto de Europa,134,241,73,9,457,984,1441
2008,2,Estados Unidos,16,77,15,1,109,114,223
2008,2,Resto de América,10,25,9,4,48,164,212
2008,2,Resto del Mundo,32,116,11,38,197,128,325
2008,3,España,2611,3933,1393,302,8239,4582,12821
2008,3,Holanda,78,1083,705,19,1885,3732,5617
2008,3,Bélgica,360,1679,553,33,2625,650,3275
2008,3,Alemania,770,3601,1861,173,6405,2689,9094
2008,3,Francia,140,563,83,403,1189,447,1636
2008,3,Gran Bretaña,2869,13188,6723,594,23374,35484,58858
2008,3,Irlanda,170,835,413,118,1536,2136,3672
2008,3,Italia,527,968,796,45,2336,324,2660
2008,3,Suecia,86,2186,2369,14,4655,9460,14115
2008,3,Noruega,117,371,508,12,1008,8161,9169
2008,3,Dinamarca,85,427,435,19,966,8066,9032
2008,3,Finlandia,461,375,1167,3,2006,7225,9231
2008,3,Suiza,81,300,159,9,549,522,1071
2008,3,Austria,46,430,42,11,529,414,943
2008,3,Rusia,328,475,104,1,908,297,1205
2008,3,Países del Este,77,1028,181,39,1325,283,1608
2008,3,Resto de Europa,155,647,67,12,881,1153,2034
2008,3,Estados Unidos,22,188,63,10,283,124,407
2008,3,Resto de América,19,59,3,38,119,137,256
2008,3,Resto del Mundo,78,294,22,71,465,130,595
2008,4,España,2053,3601,2699,252,8605,6314,14919
2008,4,Holanda,69,1654,681,30,2434,4128,6562
2008,4,Bélgica,156,1813,572,19,2560,236,2796
2008,4,Alemania,930,3851,1753,132,6666,2445,9111
2008,4,Francia,168,738,214,327,1447,1018,2465
2008,4,Gran Bretaña,3390,11729,7052,246,22417,35288,57705
2008,4,Irlanda,71,604,232,35,942,1576,2518
2008,4,Italia,261,966,390,45,1662,321,1983
2008,4,Suecia,24,563,917,2,1506,2757,4263
2008,4,Noruega,36,88,82,2,208,1970,2178
2008,4,Dinamarca,38,129,221,3,391,2667,3058
2008,4,Finlandia,186,91,579,3,859,1709,2568
2008,4,Suiza,91,326,129,10,556,693,1249
2008,4,Austria,26,385,40,6,457,372,829
2008,4,Rusia,543,842,117,2,1504,236,1740
2008,4,Países del Este,79,916,187,28,1210,307,1517
2008,4,Resto de Europa,239,587,49,11,886,1307,2193
2008,4,Estados Unidos,16,69,18,8,111,103,214
2008,4,Resto de América,10,29,24,34,97,89,186
2008,4,Resto del Mundo,144,164,91,63,462,346,808
2008,5,España,3270,5770,3464,235,12739,8844,21583
2008,5,Holanda,102,1433,417,15,1967,3350,5317
2008,5,Bélgica,199,2596,482,14,3291,264,3555
2008,5,Alemania,780,2941,1642,63,5426,1766,7192
2008,5,Francia,163,435,95,386,1079,650,1729
2008,5,Gran Bretaña,2337,13059,7976,109,23481,34227,57708
2008,5,Irlanda,142,721,453,20,1336,2736,4072
2008,5,Italia,178,1046,411,52,1687,360,2047
2008,5,Suecia,0,40,74,2,116,106,222
2008,5,Noruega,0,68,22,0,90,454,544
2008,5,Dinamarca,1,1,53,2,57,1507,1564
2008,5,Finlandia,0,4,1,5,10,7,17
2008,5,Suiza,21,360,83,3,467,454,921
2008,5,Austria,27,394,33,5,459,274,733
2008,5,Rusia,424,997,92,7,1520,283,1803
2008,5,Países del Este,64,367,211,209,851,317,1168
2008,5,Resto de Europa,144,670,67,22,903,1152,2055
2008,5,Estados Unidos,4,35,27,2,68,86,154
2008,5,Resto de América,45,73,31,50,199,156,355
2008,5,Resto del Mundo,146,154,104,24,428,523,951
2008,6,España,3065,5537,4128,912,13642,11418,25060
2008,6,Holanda,20,941,461,0,1422,4572,5994
2008,6,Bélgica,164,1936,495,5,2600,275,2875
2008,6,Alemania,722,2300,1311,128,4461,1623,6084
2008,6,Francia,69,355,33,49,506,396,902
2008,6,Gran Bretaña,2091,11250,7578,132,21051,38956,60007
2008,6,Irlanda,163,686,519,0,1368,3026,4394
2008,6,Italia,240,1206,434,133,2013,396,2409
2008,6,Suecia,3,5,40,0,48,247,295
2008,6,Noruega,20,33,41,10,104,915,1019
2008,6,Dinamarca,5,10,3,0,18,1165,1183
2008,6,Finlandia,0,9,0,3,12,31,43
2008,6,Suiza,21,273,88,5,387,464,851
2008,6,Austria,48,339,61,20,468,297,765
2008,6,Rusia,412,460,33,0,905,318,1223
2008,6,Países del Este,208,970,294,19,1491,680,2171
2008,6,Resto de Europa,189,1370,101,44,1704,2309,4013
2008,6,Estados Unidos,34,50,14,17,115,108,223
2008,6,Resto de América,12,51,38,134,235,232,467
2008,6,Resto del Mundo,47,178,202,102,529,352,881
2008,7,España,3842,7480,3902,740,15964,11116,27080
2008,7,Holanda,51,1344,922,38,2355,5288,7643
2008,7,Bélgica,45,2346,556,66,3013,430,3443
2008,7,Alemania,263,2392,1878,143,4676,1121,5797
2008,7,Francia,47,281,66,38,432,859,1291
2008,7,Gran Bretaña,1713,10533,7582,148,19976,43562,63538
2008,7,Irlanda,59,527,480,15,1081,2631,3712
2008,7,Italia,130,1531,868,112,2641,753,3394
2008,7,Suecia,0,18,112,10,140,454,594
2008,7,Noruega,0,24,13,10,47,1921,1968
2008,7,Dinamarca,4,3,31,0,38,1506,1544
2008,7,Finlandia,0,2,0,0,2,79,81
2008,7,Suiza,22,420,122,38,602,610,1212
2008,7,Austria,6,489,53,15,563,318,881
2008,7,Rusia,650,822,67,15,1554,578,2132
2008,7,Países del Este,257,1251,349,100,1957,536,2493
2008,7,Resto de Europa,417,1475,105,56,2053,2335,4388
2008,7,Estados Unidos,51,47,3,0,101,67,168
2008,7,Resto de América,12,47,31,155,245,207,452
2008,7,Resto del Mundo,105,259,180,27,571,464,1035
2008,8,España,4073,9378,3932,1275,18658,17677,36335
2008,8,Holanda,17,1162,815,17,2011,5582,7593
2008,8,Bélgica,159,2113,258,97,2627,529,3156
2008,8,Alemania,619,2736,2066,301,5722,1370,7092
2008,8,Francia,151,504,103,122,880,1419,2299
2008,8,Gran Bretaña,1428,10025,6681,211,18345,42826,61171
2008,8,Irlanda,55,457,612,41,1165,2354,3519
2008,8,Italia,429,3070,1217,237,4953,3270,8223
2008,8,Suecia,4,22,28,10,64,259,323
2008,8,Noruega,6,24,16,15,61,967,1028
2008,8,Dinamarca,10,9,52,0,71,836,907
2008,8,Finlandia,2,3,0,0,5,58,63
2008,8,Suiza,22,221,123,20,386,360,746
2008,8,Austria,54,381,49,15,499,232,731
2008,8,Rusia,804,1101,93,0,1998,971,2969
2008,8,Países del Este,274,1121,497,38,1930,459,2389
2008,8,Resto de Europa,391,2307,295,44,3037,2366,5403
2008,8,Estados Unidos,10,14,16,0,40,116,156
2008,8,Resto de América,29,62,39,226,356,288,644
2008,8,Resto del Mundo,79,167,41,0,287,331,618
2008,9,España,2718,6040,1968,757,11483,7091,18574
2008,9,Holanda,30,1236,479,29,1774,3860,5634
2008,9,Bélgica,127,1789,334,50,2300,385,2685
2008,9,Alemania,629,2381,1700,314,5024,1633,6657
2008,9,Francia,111,167,51,25,354,431,785
2008,9,Gran Bretaña,2452,12201,7025,199,21877,33058,54935
2008,9,Irlanda,108,528,696,55,1387,2049,3436
2008,9,Italia,322,662,488,176,1648,570,2218
2008,9,Suecia,5,132,47,4,188,586,774
2008,9,Noruega,18,65,91,15,189,1523,1712
2008,9,Dinamarca,9,33,188,0,230,1153,1383
2008,9,Finlandia,1,1,5,0,7,15,22
2008,9,Suiza,33,147,149,61,390,614,1004
2008,9,Austria,36,204,35,9,284,324,608
2008,9,Rusia,446,932,59,5,1442,824,2266
2008,9,Países del Este,251,738,431,66,1486,688,2174
2008,9,Resto de Europa,252,1067,145,70,1534,1841,3375
2008,9,Estados Unidos,20,16,12,5,53,92,145
2008,9,Resto de América,12,39,34,91,176,180,356
2008,9,Resto del Mundo,54,113,50,61,278,216,494
2008,10,España,2832,4765,1946,133,9676,3244,12920
2008,10,Holanda,104,1731,682,0,2517,4852,7369
2008,10,Bélgica,223,1918,302,0,2443,488,2931
2008,10,Alemania,620,2639,1541,18,4818,2317,7135
2008,10,Francia,104,447,117,4,672,784,1456
2008,10,Gran Bretaña,1747,13457,7593,4,22801,40718,63519
2008,10,Irlanda,91,964,453,0,1508,2612,4120
2008,10,Italia,213,773,427,4,1417,232,1649
2008,10,Suecia,146,1062,821,0,2029,3859,5888
2008,10,Noruega,62,496,547,4,1109,4356,5465
2008,10,Dinamarca,38,366,938,0,1342,2810,4152
2008,10,Finlandia,78,445,423,0,946,3040,3986
2008,10,Suiza,67,328,117,18,530,756,1286
2008,10,Austria,25,276,18,4,323,505,828
2008,10,Rusia,446,1450,155,0,2051,758,2809
2008,10,Países del Este,212,728,469,0,1409,648,2057
2008,10,Resto de Europa,123,633,251,0,1007,1232,2239
2008,10,Estados Unidos,40,58,8,0,106,96,202
2008,10,Resto de América,12,22,23,0,57,150,207
2008,10,Resto del Mundo,50,113,44,0,207,169,376
2008,11,España,1652,2846,1123,723,6344,2193,8537
2008,11,Holanda,45,1257,490,73,1865,2663,4528
2008,11,Bélgica,252,1861,538,83,2734,1057,3791
2008,11,Alemania,817,3379,1765,822,6783,2796,9579
2008,11,Francia,146,371,58,78,653,514,1167
2008,11,Gran Bretaña,2117,10962,6200,430,19709,31106,50815
2008,11,Irlanda,163,749,401,627,1940,1524,3464
2008,11,Italia,334,616,391,92,1433,240,1673
2008,11,Suecia,187,1810,1165,72,3234,10104,13338
2008,11,Noruega,171,368,687,82,1308,8526,9834
2008,11,Dinamarca,113,333,793,31,1270,6989,8259
2008,11,Finlandia,229,302,1173,31,1735,7113,8848
2008,11,Suiza,61,354,62,71,548,514,1062
2008,11,Austria,69,495,35,61,660,497,1157
2008,11,Rusia,194,346,125,0,665,415,1080
2008,11,Países del Este,142,696,337,82,1257,480,1737
2008,11,Resto de Europa,157,462,157,36,812,593,1405
2008,11,Estados Unidos,27,25,13,0,65,71,136
2008,11,Resto de América,6,30,23,127,186,39,225
2008,11,Resto del Mundo,36,88,16,87,227,118,345
2008,12,España,1500,2450,837,183,4970,2652,7622
2008,12,Holanda,61,1323,500,49,1933,3282,5215
2008,12,Bélgica,154,2437,450,28,3069,1125,4194
2008,12,Alemania,422,3170,1253,181,5026,2033,7059
2008,12,Francia,77,340,27,157,601,690,1291
2008,12,Gran Bretaña,2044,11985,6009,484,20522,27674,48196
2008,12,Irlanda,147,469,348,38,1002,1417,2419
2008,12,Italia,386,1199,466,55,2106,608,2714
2008,12,Suecia,36,1745,1167,21,2969,8375,11344
2008,12,Noruega,51,201,668,25,945,5757,6702
2008,12,Dinamarca,43,289,666,21,1019,5311,6330
2008,12,Finlandia,373,247,1149,8,1777,7056,8833
2008,12,Suiza,21,228,31,9,289,309,598
2008,12,Austria,32,372,24,18,446,431,877
2008,12,Rusia,207,404,62,10,683,408,1091
2008,12,Países del Este,123,385,338,126,972,376,1348
2008,12,Resto de Europa,99,599,84,18,800,952,1752
2008,12,Estados Unidos,26,45,10,7,88,90,178
2008,12,Resto de América,9,58,9,21,97,166,263
2008,12,Resto del Mundo,40,96,28,56,220,223,443
2008,13,España,30162,56784,26916,5821,119683,79787,199470
2008,13,Holanda,844,15094,7395,314,23647,48239,71886
2008,13,Bélgica,2435,23971,5509,458,32373,6824,39197
2008,13,Alemania,7531,35795,20515,2557,66398,24215,90613
2008,13,Francia,2319,4987,1012,2209,10527,9140,19667
2008,13,Gran Bretaña,27061,142499,84396,3341,257297,432225,689522
2008,13,Irlanda,1479,7968,5386,996,15829,24994,40823
2008,13,Italia,4495,15550,7349,1084,28478,8397,36875
2008,13,Suecia,641,11464,11344,142,23591,49319,72910
2008,13,Noruega,616,2833,3674,211,7334,46967,54301
2008,13,Dinamarca,510,2629,3977,98,7214,47336,54550
2008,13,Finlandia,1857,2165,6463,68,10553,41219,51772
2008,13,Suiza,549,3213,1141,278,5181,6118,11299
2008,13,Austria,457,4203,470,177,5307,4466,9773
2008,13,Rusia,4950,9415,988,42,15395,5591,20986
2008,13,Países del Este,1794,9088,3776,801,15459,5220,20679
2008,13,Resto de Europa,2415,10802,1486,330,15033,17508,32541
2008,13,Estados Unidos,287,686,203,55,1231,1200,2431
2008,13,Resto de América,189,525,273,940,1927,1972,3899
2008,13,Resto del Mundo,889,1873,939,608,4309,3319,7628
2009,1,España,1173,1959,587,122,3841,2875,6716
2009,1,Holanda,46,869,654,39,1608,2817,4425
2009,1,Bélgica,158,1843,377,13,2391,924,3315
2009,1,Alemania,442,1960,2001,179,4582,2373,6955
2009,1,Francia,100,326,90,264,780,698,1478
2009,1,Gran Bretaña,1860,8179,5902,261,16202,28356,44558
2009,1,Irlanda,76,664,469,28,1237,2047,3284
2009,1,Italia,269,1630,747,87,2733,656,3389
2009,1,Suecia,58,1454,578,18,2108,8308,10416
2009,1,Noruega,23,299,430,10,762,6119,6881
2009,1,Dinamarca,30,329,1016,21,1396,5867,7263
2009,1,Finlandia,143,474,1549,7,2173,6572,8745
2009,1,Suiza,123,267,44,13,447,302,749
2009,1,Austria,21,320,42,28,411,470,881
2009,1,Rusia,322,419,70,9,820,531,1351
2009,1,Países del Este,63,367,346,156,932,319,1251
2009,1,Resto de Europa,294,801,193,15,1303,895,2198
2009,1,Estados Unidos,7,18,15,6,46,104,150
2009,1,Resto de América,4,24,22,32,82,146,228
2009,1,Resto del Mundo,23,97,54,49,223,292,515
2009,1,TOTAL,5235,22299,15186,1357,44077,70671,114748
2009,2,España,975,2650,679,236,4540,2193,6733
2009,2,Holanda,63,1119,771,55,2008,3750,5758
2009,2,Bélgica,255,1747,587,16,2605,978,3583
2009,2,Alemania,462,2286,1957,144,4849,1818,6667
2009,2,Francia,147,556,144,332,1179,1376,2555
2009,2,Gran Bretaña,1656,9034,5556,202,16448,27434,43882
2009,2,Irlanda,120,934,260,63,1377,1712,3089
2009,2,Italia,502,1204,662,64,2432,338,2770
2009,2,Suecia,112,1979,848,7,2946,8480,11426
2009,2,Noruega,99,756,768,21,1644,5853,7497
2009,2,Dinamarca,75,578,791,20,1464,5166,6630
2009,2,Finlandia,137,789,1030,10,1966,5815,7781
2009,2,Suiza,51,201,72,18,342,274,616
2009,2,Austria,61,398,22,29,510,349,859
2009,2,Rusia,89,179,56,8,332,332,664
2009,2,Países del Este,60,664,397,176,1297,338,1635
2009,2,Resto de Europa,86,458,256,20,820,817,1637
2009,2,Estados Unidos,8,48,10,6,72,70,142
2009,2,Resto de América,10,33,14,19,76,55,131
2009,2,Resto del Mundo,14,466,30,41,551,172,723
2009,2,TOTAL,4982,26079,14910,1487,47458,67320,114778
2009,3,España,1148,2671,428,173,4420,2530,6950
2009,3,Holanda,54,946,752,36,1788,3509,5297
2009,3,Bélgica,242,2129,632,37,3040,898,3938
2009,3,Alemania,386,2757,2050,136,5329,2185,7514
2009,3,Francia,100,451,135,290,976,619,1595
2009,3,Gran Bretaña,1665,10885,5347,455,18352,31107,49459
2009,3,Irlanda,178,830,255,83,1346,1585,2931
2009,3,Italia,300,692,666,18,1676,341,2017
2009,3,Suecia,126,1881,1054,14,3075,8948,12023
2009,3,Noruega,137,439,1256,8,1840,6736,8576
2009,3,Dinamarca,74,362,1238,15,1689,6588,8277
2009,3,Finlandia,118,247,1782,4,2151,8340,10491
2009,3,Suiza,39,183,32,11,265,407,672
2009,3,Austria,29,295,29,15,368,265,633
2009,3,Rusia,148,237,47,2,434,390,824
2009,3,Países del Este,102,339,325,156,922,487,1409
2009,3,Resto de Europa,71,374,161,13,619,862,1481
2009,3,Estados Unidos,14,48,13,0,75,131,206
2009,3,Resto de América,0,27,12,21,60,100,160
2009,3,Resto del Mundo,30,434,23,28,515,233,748
2009,3,TOTAL,4961,26227,16237,1515,48940,76261,125201
2009,4,España,2751,7285,3452,319,13807,10915,24722
2009,4,Holanda,84,1271,716,36,2107,3770,5877
2009,4,Bélgica,265,2062,983,31,3341,845,4186
2009,4,Alemania,476,2672,2443,96,5687,2568,8255
2009,4,Francia,120,449,248,422,1239,1343,2582
2009,4,Gran Bretaña,1926,10738,6204,149,19017,30805,49822
2009,4,Irlanda,151,664,372,23,1210,2314,3524
2009,4,Italia,328,774,550,29,1681,527,2208
2009,4,Suecia,28,837,302,6,1173,3728,4901
2009,4,Noruega,39,204,227,10,480,2042,2522
2009,4,Dinamarca,40,210,389,8,647,2984,3631
2009,4,Finlandia,64,180,519,2,765,2516,3281
2009,4,Suiza,36,250,87,11,384,649,1033
2009,4,Austria,35,344,25,9,413,374,787
2009,4,Rusia,327,426,40,2,795,579,1374
2009,4,Países del Este,192,504,208,40,944,474,1418
2009,4,Resto de Europa,122,896,64,17,1099,779,1878
2009,4,Estados Unidos,10,71,12,0,93,222,315
2009,4,Resto de América,22,86,18,27,153,155,308
2009,4,Resto del Mundo,31,682,13,92,818,231,1049
2009,4,TOTAL,7047,30605,16872,1329,55853,67820,123673
2009,5,España,2125,6022,2425,81,10653,11654,22307
2009,5,Holanda,67,1273,312,1,1653,3636,5289
2009,5,Bélgica,182,2513,627,4,3326,454,3780
2009,5,Alemania,571,2134,1386,23,4114,1819,5933
2009,5,Francia,117,411,50,380,958,638,1596
2009,5,Gran Bretaña,1739,11116,5353,58,18266,28404,46670
2009,5,Irlanda,158,584,648,1,1391,3363,4754
2009,5,Italia,130,692,319,13,1154,435,1589
2009,5,Suecia,1,14,26,0,41,85,126
2009,5,Noruega,2,4,11,0,17,35,52
2009,5,Dinamarca,7,4,38,0,49,919,968
2009,5,Finlandia,7,8,4,0,19,352,371
2009,5,Suiza,49,256,34,5,344,365,709
2009,5,Austria,21,169,36,3,229,280,509
2009,5,Rusia,364,648,39,0,1051,618,1669
2009,5,Países del Este,122,225,270,80,697,489,1186
2009,5,Resto de Europa,92,257,391,3,743,566,1309
2009,5,Estados Unidos,24,57,20,5,106,288,394
2009,5,Resto de América,15,36,10,1,62,205,267
2009,5,Resto del Mundo,35,710,25,17,787,253,1040
2009,5,TOTAL,5828,27133,12024,675,45660,54858,100518
2009,6,España,2355,5835,2570,52,10812,9479,20291
2009,6,Holanda,64,1225,425,5,1719,3597,5316
2009,6,Bélgica,100,2651,553,1,3305,380,3685
2009,6,Alemania,525,1989,1697,40,4251,1425,5676
2009,6,Francia,98,374,34,152,658,656,1314
2009,6,Gran Bretaña,1660,9731,5844,126,17361,31759,49120
2009,6,Irlanda,111,383,523,1,1018,2067,3085
2009,6,Italia,176,808,415,8,1407,389,1796
2009,6,Suecia,4,13,49,0,66,286,352
2009,6,Noruega,3,8,0,0,11,455,466
2009,6,Dinamarca,2,2,58,0,62,935,997
2009,6,Finlandia,2,1,2,0,5,39,44
2009,6,Suiza,58,321,70,5,454,256,710
2009,6,Austria,35,283,44,15,377,201,578
2009,6,Rusia,334,505,59,5,903,540,1443
2009,6,Países del Este,269,312,260,260,1101,535,1636
2009,6,Resto de Europa,191,831,552,3,1577,710,2287
2009,6,Estados Unidos,62,61,54,0,177,216,393
2009,6,Resto de América,14,76,31,0,121,153,274
2009,6,Resto del Mundo,56,1174,125,3,1358,345,1703
2009,6,TOTAL,6119,26583,13365,676,46743,54423,101166
2009,7,España,3049,10862,3985,193,18089,15057,33146
2009,7,Holanda,37,1387,685,0,2109,6015,8124
2009,7,Bélgica,237,2633,493,29,3392,1096,4488
2009,7,Alemania,412,2124,1564,33,4133,1483,5616
2009,7,Francia,86,301,63,290,740,1421,2161
2009,7,Gran Bretaña,1293,9136,6067,71,16567,39189,55756
2009,7,Irlanda,89,390,530,0,1009,2279,3288
2009,7,Italia,170,924,450,5,1549,902,2451
2009,7,Suecia,9,12,101,0,122,457,579
2009,7,Noruega,4,10,12,0,26,809,835
2009,7,Dinamarca,25,10,37,0,72,738,810
2009,7,Finlandia,4,14,0,0,18,55,73
2009,7,Suiza,79,524,65,0,668,687,1355
2009,7,Austria,72,343,64,0,479,366,845
2009,7,Rusia,357,561,52,3,973,594,1567
2009,7,Países del Este,323,413,204,274,1214,530,1744
2009,7,Resto de Europa,140,1166,677,0,1983,1068,3051
2009,7,Estados Unidos,23,131,45,0,199,298,497
2009,7,Resto de América,13,54,37,0,104,264,368
2009,7,Resto del Mundo,73,1263,123,3,1462,383,1845
2009,7,TOTAL,6495,32258,15254,901,54908,73691,128599
2009,8,España,3829,12956,6016,128,22929,20508,43437
2009,8,Holanda,35,1358,890,0,2283,5623,7906
2009,8,Bélgica,186,2334,720,2,3242,454,3696
2009,8,Alemania,539,1803,1870,23,4235,1361,5596
2009,8,Francia,129,406,88,340,963,1760,2723
2009,8,Gran Bretaña,825,7479,5536,53,13893,36531,50424
2009,8,Irlanda,62,251,455,0,768,1851,2619
2009,8,Italia,205,1744,1204,3,3156,2991,6147
2009,8,Suecia,4,6,11,0,21,284,305
2009,8,Noruega,0,3,5,0,8,508,516
2009,8,Dinamarca,0,12,31,0,43,647,690
2009,8,Finlandia,0,1,6,0,7,0,7
2009,8,Suiza,21,376,26,0,423,354,777
2009,8,Austria,64,261,45,0,370,319,689
2009,8,Rusia,329,739,34,0,1102,508,1610
2009,8,Países del Este,201,434,206,131,972,606,1578
2009,8,Resto de Europa,283,1189,642,2,2116,1398,3514
2009,8,Estados Unidos,18,86,27,0,131,109,240
2009,8,Resto de América,7,55,79,7,148,397,545
2009,8,Resto del Mundo,36,1073,144,0,1253,328,1581
2009,8,TOTAL,6773,32566,18035,689,58063,76537,134600
2009,9,España,2243,8942,2195,114,13494,11342,24836
2009,9,Holanda,41,1031,459,4,1535,3095,4630
2009,9,Bélgica,181,2364,521,0,3066,717,3783
2009,9,Alemania,446,2002,1799,24,4271,1453,5724
2009,9,Francia,51,216,54,260,581,709,1290
2009,9,Gran Bretaña,1883,10937,5521,141,18482,31636,50118
2009,9,Irlanda,137,429,513,1,1080,1254,2334
2009,9,Italia,189,760,429,2,1380,345,1725
2009,9,Suecia,6,17,43,0,66,395,461
2009,9,Noruega,3,18,13,0,34,705,739
2009,9,Dinamarca,0,25,101,0,126,836,962
2009,9,Finlandia,11,5,0,0,16,244,260
2009,9,Suiza,46,279,49,8,382,514,896
2009,9,Austria,32,211,43,0,286,282,568
2009,9,Rusia,362,454,104,0,920,359,1279
2009,9,Países del Este,141,300,204,258,903,806,1709
2009,9,Resto de Europa,135,611,470,2,1218,514,1732
2009,9,Estados Unidos,8,164,6,0,178,206,384
2009,9,Resto de América,18,42,21,0,81,161,242
2009,9,Resto del Mundo,50,985,80,7,1122,240,1362
2009,9,TOTAL,5983,29792,12625,821,49221,55813,105034
2009,10,España,1485,6526,2114,101,10226,6869,17095
2009,10,Holanda,44,1723,618,5,2390,3946,6336
2009,10,Bélgica,140,2330,470,10,2950,710,3660
2009,10,Alemania,617,2422,1858,46,4943,2133,7076
2009,10,Francia,120,484,133,297,1034,914,1948
2009,10,Gran Bretaña,1544,13018,7457,343,22362,36828,59190
2009,10,Irlanda,185,791,457,8,1441,1458,2899
2009,10,Italia,78,721,397,8,1204,318,1522
